file, time_ms
py-sudokus/Size/3x3/Sudoku10_3x3,1.737236
py-sudokus/Size/3x3/Sudoku11_3x3,0.900044
py-sudokus/Size/3x3/Sudoku12_3x3,0.399967
py-sudokus/Size/3x3/Sudoku13_3x3,0.735953
py-sudokus/Size/3x3/Sudoku14_3x3,0.377088
py-sudokus/Size/3x3/Sudoku15_3x3,18.037057
py-sudokus/Size/3x3/Sudoku16_3x3,0.442297
py-sudokus/Size/3x3/Sudoku17_3x3,5.557038
py-sudokus/Size/3x3/Sudoku18_3x3,0.222608
py-sudokus/Size/3x3/Sudoku19_3x3,1.268413
py-sudokus/Size/3x3/Sudoku1_3x3,9.661986
py-sudokus/Size/3x3/Sudoku20_3x3,1.355855
py-sudokus/Size/3x3/Sudoku21_3x3,0.988587
py-sudokus/Size/3x3/Sudoku22_3x3,2.755376
py-sudokus/Size/3x3/Sudoku23_3x3,2.464548
py-sudokus/Size/3x3/Sudoku24_3x3,0.85135
py-sudokus/Size/3x3/Sudoku25_3x3,9.874888
py-sudokus/Size/3x3/Sudoku26_3x3,2.107385
py-sudokus/Size/3x3/Sudoku27_3x3,0.620705
py-sudokus/Size/3x3/Sudoku28_3x3,14.026499
py-sudokus/Size/3x3/Sudoku29_3x3,7.390187
py-sudokus/Size/3x3/Sudoku2_3x3,2.556693
py-sudokus/Size/3x3/Sudoku30_3x3,4.358789
py-sudokus/Size/3x3/Sudoku31_3x3,0.697952
py-sudokus/Size/3x3/Sudoku32_3x3,1.210436
py-sudokus/Size/3x3/Sudoku33_3x3,5.190905
py-sudokus/Size/3x3/Sudoku34_3x3,3.156397
py-sudokus/Size/3x3/Sudoku35_3x3,9.12587
py-sudokus/Size/3x3/Sudoku36_3x3,2.965853
py-sudokus/Size/3x3/Sudoku37_3x3,4.540289
py-sudokus/Size/3x3/Sudoku38_3x3,6.46697
py-sudokus/Size/3x3/Sudoku39_3x3,1.460617
py-sudokus/Size/3x3/Sudoku3_3x3,2.289326
py-sudokus/Size/3x3/Sudoku40_3x3,1.494499
py-sudokus/Size/3x3/Sudoku41_3x3,1.463396
py-sudokus/Size/3x3/Sudoku42_3x3,6.568663
py-sudokus/Size/3x3/Sudoku43_3x3,0.283386
py-sudokus/Size/3x3/Sudoku44_3x3,1.767449
